transaction_id,item_id,item_name,transaction_date,quantity,price,customer_id
92941,3,Seat,2023-09-08,20,382.34,13
92942,8,Skin,2023-11-03,43,200.09,11
92943,3,Clear,2023-03-18,3,246.11,23
92944,7,Available,2023-11-27,8,307.51,13
92945,7,Seat,2023-09-27,45,124.54,2
92946,7,Story,2023-08-21,37,109.19,11
92947,1,Strategy,2023-03-15,12,210.29,23
92948,7,Choose,2023-01-15,33,71.06,20
92949,7,Maybe,2023-10-20,41,359.98,25
92950,10,Strategy,2023-11-20,7,317.95,3
92951,6,Skin,2023-02-06,11,252.47,30
92952,1,Skin,2023-04-08,9,295.09,22
92953,3,Maybe,2023-06-26,40,252.09,10
92954,10,Choose,2023-07-08,36,408.3,28
92955,3,Seat,2023-12-14,25,44.44,6
92956,8,Agree,2023-09-25,11,404.83,7
92957,3,Maybe,2023-04-03,48,133.27,5
92958,10,Available,2023-11-21,24,106.08,10
92959,5,Story,2023-03-29,15,4.96,9
92960,8,Agree,2023-03-04,9,417.06,1
92961,5,Agree,2023-12-27,4,274.66,14
92962,10,Maybe,2023-02-21,50,96.09,29
92963,6,Seat,2023-12-14,18,52.96,8
92964,6,Strategy,2023-03-05,41,168.47,4
92965,4,Dinner,2023-06-12,41,389.2,25
92966,10,Skin,2023-01-23,33,54.89,15
92967,9,Agree,2023-10-20,36,357.16,22
92968,7,Story,2023-03-19,8,445.44,4
92969,2,Skin,2023-10-27,10,272.87,14
92970,4,Dinner,2023-07-20,6,396.11,13
92971,8,Dinner,2023-07-24,33,69.72,26
92972,7,Story,2023-05-17,14,284.59,26
92973,4,Seat,2023-05-04,17,381.48,21
92974,2,Strategy,2023-03-13,12,340.65,18
92975,1,Story,2023-09-04,18,83.59,24
92976,9,Clear,2023-11-04,41,122.82,3
92977,8,Dinner,2023-06-05,47,360.33,23
92978,8,Skin,2023-10-09,50,211.07,24
92979,6,Clear,2023-02-18,40,260.16,7
92980,3,Choose,2023-11-10,12,488.65,26
92981,4,Agree,2023-10-30,5,445.68,17
92982,9,Maybe,2023-05-11,18,394.82,7
92983,9,Strategy,2023-08-04,10,413.58,5
92984,1,Strategy,2023-06-05,22,292.99,20
92985,8,Skin,2023-09-10,31,238.21,1
92986,10,Clear,2023-06-26,19,493.48,29
92987,3,Clear,2023-03-28,37,431.33,14
92988,10,Story,2023-09-18,28,272.21,22
92989,9,Dinner,2023-12-13,31,387.77,19
92990,4,Seat,2023-09-07,48,362.1,21
92991,7,Choose,2023-12-05,38,76.57,21
92992,7,Available,2023-09-01,31,294.2,16
92993,9,Seat,2023-12-11,49,234.74,11
92994,1,Dinner,2023-09-07,9,229.2,17
92995,5,Strategy,2023-05-05,12,140.32,27
92996,8,Maybe,2023-12-05,31,451.08,28
92997,4,Story,2023-05-23,41,466.32,7
92998,7,Seat,2023-12-06,26,223.91,14
92999,1,Agree,2023-07-22,18,99.38,23
93000,4,Choose,2023-12-30,36,55.2,28
93001,9,Choose,2023-10-25,47,66.08,15
93002,7,Story,2023-02-25,47,409.45,5
93003,1,Skin,2023-11-30,50,10.3,7
93004,8,Seat,2023-09-04,18,480.66,17
93005,8,Agree,2023-01-15,48,25.09,2
93006,2,Choose,2023-02-01,1,175.1,27
93007,1,Agree,2023-10-22,16,441.68,24
93008,10,Skin,2023-01-19,22,449.54,24
93009,3,Skin,2023-01-30,4,231.43,24
93010,6,Maybe,2023-09-20,44,92.94,5
93011,9,Story,2023-05-29,36,158.81,23
93012,6,Skin,2023-09-29,16,290.32,3
93013,4,Dinner,2023-10-27,17,307.91,30
93014,8,Clear,2023-09-05,42,342.36,13
93015,6,Strategy,2023-10-23,27,105.98,9
93016,5,Dinner,2023-04-18,20,310.83,11
93017,6,Clear,2023-09-30,50,275.81,13
93018,4,Choose,2023-01-03,9,102.61,18
93019,4,Skin,2023-02-03,19,468.18,28
93020,9,Clear,2023-03-28,5,21.46,15
93021,1,Dinner,2023-10-12,9,79.92,26
93022,9,Maybe,2023-06-03,9,314.09,9
93023,6,Skin,2023-06-15,34,426.22,21
93024,3,Story,2023-05-20,14,478.6,8
93025,5,Story,2023-12-22,1,326.53,24
93026,3,Strategy,2023-03-08,39,160.2,28
93027,2,Story,2023-10-11,24,22.09,13
93028,2,Dinner,2023-07-14,23,273.17,23
93029,9,Strategy,2023-08-27,4,307.72,16
93030,5,Clear,2023-09-19,43,219.93,5
93031,5,Available,2023-06-18,19,7.74,25
93032,8,Choose,2023-02-19,28,358.16,2
93033,7,Skin,2023-05-18,21,375.45,1
93034,6,Agree,2023-09-05,33,139.51,25
93035,7,Skin,2023-09-01,2,471.39,27
93036,7,Seat,2023-08-13,48,485.5,13
93037,3,Skin,2023-10-11,1,317.18,14
93038,4,Skin,2023-05-16,33,242.62,15
93039,1,Maybe,2023-02-09,50,56.29,22
93040,9,Clear,2023-01-03,19,76.94,1
93041,10,Choose,2023-05-04,23,54.62,11
93042,1,Agree,2023-02-26,14,358.14,12
93043,6,Skin,2023-02-17,1,131.74,23
93044,7,Seat,2023-04-07,20,174.22,29
93045,10,Choose,2023-05-14,45,202.21,4
93046,6,Strategy,2023-09-22,47,135.24,21
93047,5,Available,2023-06-11,10,490.35,4
93048,10,Story,2023-06-02,37,133.65,17
93049,8,Dinner,2023-07-06,5,183.43,21
93050,9,Story,2023-11-20,32,180.17,27
93051,5,Clear,2023-05-08,45,174.86,23
93052,7,Maybe,2023-07-25,37,156.34,11
93053,3,Agree,2023-06-05,48,43.4,18
93054,4,Skin,2023-07-15,21,96.63,6
93055,2,Strategy,2023-09-04,49,343.7,18
93056,9,Story,2023-07-03,46,489.32,1
93057,10,Maybe,2023-01-05,1,68.47,6
93058,9,Dinner,2023-07-20,3,367.86,30
93059,6,Clear,2023-05-10,23,9.25,12
93060,6,Story,2023-01-17,8,83.67,29
93061,2,Dinner,2023-12-15,23,5.05,19
93062,3,Available,2023-12-24,38,396.57,11
93063,7,Available,2023-02-08,2,130.92,19
93064,2,Story,2023-07-01,37,176.31,1
93065,6,Agree,2023-08-23,26,320.29,28
93066,4,Agree,2023-01-29,45,468.3,23
93067,8,Agree,2023-07-14,36,392.21,26
93068,6,Choose,2023-08-30,33,475.78,20
93069,7,Strategy,2023-03-05,33,301.91,4
93070,6,Maybe,2023-02-08,3,150.11,2
93071,1,Seat,2023-07-28,4,126.98,14
93072,9,Strategy,2023-12-24,15,7.94,29
93073,1,Story,2023-09-02,14,144.27,25
93074,9,Story,2023-05-16,6,320.41,27
93075,8,Story,2023-03-29,3,111.97,27
93076,1,Agree,2023-06-21,43,97.17,13
93077,2,Agree,2023-04-27,10,243.77,27
93078,10,Agree,2023-09-14,28,52.89,15
93079,5,Skin,2023-08-22,8,445.05,6
93080,4,Clear,2023-10-13,22,417.85,24
93081,1,Available,2023-05-08,16,65.97,21
93082,3,Choose,2023-04-05,7,348.37,7
93083,10,Seat,2023-09-07,9,190.82,8
93084,10,Skin,2023-09-04,4,8.82,19
93085,1,Choose,2023-09-16,32,390.32,18
93086,1,Seat,2023-09-14,20,494.33,19
93087,4,Strategy,2023-01-29,50,25.49,7
93088,7,Choose,2023-11-12,35,462.99,10
93089,9,Maybe,2023-08-23,45,153.98,28
93090,8,Strategy,2023-05-20,27,231.19,28
93091,4,Strategy,2023-03-17,3,296.81,6
93092,6,Dinner,2023-01-18,41,427.09,9
93093,6,Seat,2023-08-05,3,270.67,12
93094,7,Story,2023-01-11,48,119.41,5
93095,3,Strategy,2023-03-13,1,217.18,7
93096,7,Choose,2023-05-24,27,10.29,14
93097,8,Story,2023-02-02,17,433.8,15
93098,8,Skin,2023-12-26,43,125.44,22
93099,8,Seat,2023-05-20,21,21.53,20
93100,7,Story,2023-06-26,13,428.38,27
93101,3,Strategy,2023-10-01,45,337.66,16
93102,7,Agree,2023-04-02,3,252.97,27
93103,10,Maybe,2023-03-19,23,250.24,25
93104,8,Skin,2023-08-25,30,435.6,14
93105,10,Story,2023-06-05,19,202.73,5
93106,3,Dinner,2023-10-08,3,493.63,26
93107,2,Available,2023-05-09,44,134.49,9
93108,1,Maybe,2023-02-11,10,378.22,14
93109,5,Skin,2023-10-09,17,229.46,21
93110,8,Agree,2023-04-22,46,70.94,13
93111,2,Maybe,2023-10-17,33,450.55,4
93112,6,Skin,2023-03-23,27,456.22,4
93113,6,Choose,2023-04-07,37,58.81,16
93114,2,Maybe,2023-04-20,31,274.76,15
93115,10,Maybe,2023-01-22,25,335.82,14
93116,6,Available,2023-02-28,14,82.81,30
93117,8,Available,2023-07-26,5,392.36,13
93118,8,Skin,2023-01-25,12,157.96,23
93119,2,Dinner,2023-11-25,33,435.99,4
93120,9,Clear,2023-08-12,19,206.76,16
93121,6,Available,2023-05-07,24,183.76,9
93122,7,Strategy,2023-09-26,39,448.71,5
93123,2,Choose,2023-12-03,42,294.31,10
93124,10,Story,2023-05-21,18,168.22,21
93125,2,Skin,2023-02-26,22,81.2,2
93126,3,Skin,2023-06-20,4,348.84,19
93127,7,Choose,2023-09-01,3,76.17,20
93128,10,Skin,2023-12-10,5,155.13,1
93129,6,Maybe,2023-05-06,28,318.82,11
93130,10,Strategy,2023-12-15,25,421.39,16
93131,7,Story,2023-11-13,7,139.03,14
93132,6,Clear,2023-12-09,7,394.74,5
93133,8,Maybe,2023-09-02,38,235.0,22
93134,3,Clear,2023-12-03,48,287.39,18
93135,5,Available,2023-09-23,38,196.07,11
93136,9,Dinner,2023-07-22,24,327.66,14
93137,5,Story,2023-02-16,29,253.24,8
93138,4,Seat,2023-01-30,5,70.59,9
93139,4,Strategy,2023-12-15,12,135.32,8
93140,3,Seat,2023-03-20,50,458.78,7
93141,10,Dinner,2023-03-24,24,435.0,1
93142,6,Agree,2023-03-29,21,301.73,19
93143,7,Story,2023-01-21,2,170.21,30
93144,5,Maybe,2023-07-01,24,457.77,25
93145,6,Seat,2023-02-18,4,477.04,20
93146,8,Dinner,2023-09-19,47,313.43,4
93147,1,Agree,2023-09-10,26,183.9,27
93148,3,Strategy,2023-02-28,11,270.18,22
93149,3,Choose,2023-09-09,31,341.74,14
93150,1,Clear,2023-01-27,27,470.21,19
93151,7,Maybe,2023-06-05,12,106.28,28
93152,1,Choose,2023-01-23,48,319.18,2
93153,4,Story,2023-03-19,4,170.01,1
93154,10,Available,2023-01-18,15,265.51,30
93155,3,Clear,2023-08-02,24,175.0,22
93156,3,Story,2023-06-06,39,59.31,10
93157,9,Seat,2023-03-24,5,234.82,7
93158,4,Maybe,2023-02-09,44,85.62,13
93159,9,Agree,2023-07-09,36,291.99,29
93160,1,Skin,2023-03-28,49,310.46,20
93161,6,Dinner,2023-09-17,33,487.84,22
93162,5,Skin,2023-07-14,49,71.2,7
93163,6,Choose,2023-03-05,3,469.52,23
93164,1,Story,2023-09-22,19,185.47,23
93165,1,Choose,2023-04-23,15,360.5,11
93166,4,Story,2023-09-20,30,91.61,27
93167,10,Story,2023-09-01,19,272.51,28
93168,1,Seat,2023-08-17,20,468.75,11
93169,1,Dinner,2023-11-06,9,384.74,27
93170,5,Choose,2023-04-19,18,300.96,5
93171,3,Dinner,2023-09-29,9,388.72,18
93172,3,Agree,2023-02-01,33,162.95,25
93173,3,Seat,2023-08-30,43,213.32,2
93174,10,Choose,2023-01-10,14,482.31,12
93175,3,Seat,2023-07-02,35,365.88,10
93176,2,Clear,2023-01-31,3,192.19,5
93177,1,Maybe,2023-04-06,19,31.66,26
93178,2,Choose,2023-11-15,22,404.58,1
93179,6,Dinner,2023-07-11,21,247.06,22
93180,2,Maybe,2023-08-13,48,117.38,21
93181,2,Maybe,2023-02-20,6,451.21,4
93182,7,Agree,2023-09-27,35,24.53,23
93183,10,Agree,2023-12-23,38,93.27,3
93184,2,Available,2023-07-11,36,153.35,28
93185,10,Choose,2023-09-24,46,165.47,4
93186,7,Story,2023-10-19,8,481.25,25
93187,3,Choose,2023-09-23,17,488.98,4
93188,5,Strategy,2023-08-23,32,324.3,15
93189,5,Seat,2023-08-06,24,131.8,18
93190,2,Dinner,2023-12-07,10,8.46,11
93191,3,Strategy,2023-02-08,22,27.27,28
93192,6,Seat,2023-11-21,14,496.05,9
93193,8,Strategy,2023-09-13,6,115.89,3
93194,2,Choose,2023-02-10,41,268.31,22
93195,6,Story,2023-06-17,5,486.23,19
93196,2,Dinner,2023-10-17,3,242.8,20
93197,3,Strategy,2023-12-16,26,221.23,20
93198,10,Strategy,2023-10-21,16,37.24,26
93199,4,Agree,2023-01-01,11,463.76,26
93200,3,Story,2023-05-16,21,265.21,15
93201,7,Strategy,2023-12-19,30,397.94,7
93202,9,Available,2023-09-08,44,489.82,21
93203,3,Choose,2023-11-02,8,133.5,11
93204,6,Strategy,2023-01-16,9,411.33,6
93205,3,Available,2023-03-16,24,192.69,2
93206,3,Choose,2023-08-05,47,390.09,5
93207,2,Available,2023-03-04,13,319.68,18
93208,4,Strategy,2023-10-11,48,326.55,12
93209,9,Choose,2023-07-25,27,311.79,2
93210,6,Agree,2023-07-11,41,155.34,20
93211,4,Strategy,2023-01-14,25,266.74,30
93212,5,Seat,2023-11-22,2,238.29,14
93213,1,Strategy,2023-07-02,5,70.76,3
93214,1,Skin,2023-11-04,19,67.9,16
93215,2,Skin,2023-01-08,1,13.23,4
93216,3,Strategy,2023-08-26,47,450.86,17
93217,6,Maybe,2023-09-26,32,113.2,12
93218,3,Dinner,2023-01-25,43,276.55,16
93219,3,Skin,2023-10-14,14,159.8,23
93220,4,Available,2023-02-19,3,454.87,27
93221,4,Clear,2023-01-17,19,262.44,27
93222,6,Strategy,2023-04-14,38,430.41,28
93223,10,Available,2023-07-10,23,311.64,28
93224,1,Agree,2023-07-01,27,407.91,15
93225,7,Agree,2023-05-24,22,351.18,30
93226,7,Clear,2023-03-30,7,265.22,1
93227,1,Maybe,2023-09-28,44,362.04,29
93228,7,Seat,2023-02-28,3,85.52,19
93229,6,Story,2023-07-05,12,196.31,13
93230,3,Agree,2023-02-08,38,438.79,22
93231,10,Seat,2023-10-25,16,485.98,6
93232,4,Clear,2023-12-18,6,474.26,22
93233,6,Available,2023-09-23,6,181.41,27
93234,6,Seat,2023-01-16,47,63.13,21
93235,10,Strategy,2023-01-24,39,88.88,17
93236,9,Choose,2023-12-14,30,282.24,15
93237,1,Dinner,2023-07-14,11,21.49,2
93238,7,Agree,2023-10-13,32,171.06,26
93239,5,Available,2023-01-09,23,266.9,25
93240,3,Clear,2023-03-02,34,431.44,3
93241,2,Dinner,2023-11-26,12,237.99,7
93242,5,Agree,2023-10-31,36,100.09,25
93243,3,Strategy,2023-10-21,30,196.57,10
93244,5,Story,2023-02-15,49,183.73,7
93245,5,Agree,2023-10-25,45,154.53,16
93246,5,Agree,2023-12-29,48,286.9,7
93247,7,Skin,2023-06-17,19,470.5,20
93248,4,Skin,2023-04-26,24,1.15,11
93249,6,Clear,2023-08-06,25,69.6,6
93250,2,Clear,2023-06-22,16,111.05,19
93251,4,Choose,2023-05-30,38,93.38,1
93252,10,Story,2023-10-30,6,93.47,11
93253,5,Strategy,2023-04-09,29,143.25,30
93254,3,Available,2023-12-28,2,322.41,5
93255,2,Maybe,2023-12-02,38,277.58,25
93256,9,Dinner,2023-10-06,40,123.43,14
93257,3,Skin,2023-03-18,31,15.59,15
93258,10,Skin,2023-10-30,5,46.86,11
93259,5,Choose,2023-04-27,20,56.57,16
93260,2,Story,2023-03-29,19,293.37,11
93261,8,Maybe,2023-06-01,2,440.35,16
93262,6,Choose,2023-03-22,7,229.99,28
93263,7,Clear,2023-04-16,41,196.33,28
93264,6,Agree,2023-06-05,3,72.09,25
93265,1,Seat,2023-06-28,9,385.65,27
93266,9,Maybe,2023-07-13,1,425.42,26
93267,3,Choose,2023-01-31,18,346.75,15
93268,6,Skin,2023-03-16,1,410.47,30
93269,8,Dinner,2023-06-14,12,233.05,22
93270,8,Clear,2023-01-16,50,481.16,28
93271,2,Dinner,2023-03-26,48,91.67,4
93272,2,Maybe,2023-06-26,16,137.19,29
93273,2,Strategy,2023-09-10,16,156.74,10
93274,4,Maybe,2023-11-21,38,468.0,12
93275,3,Story,2023-04-15,28,185.69,10
93276,9,Strategy,2023-09-29,44,44.93,11
93277,10,Dinner,2023-11-03,18,44.24,6
93278,2,Clear,2023-09-02,50,301.56,10
93279,6,Story,2023-09-21,10,105.44,18
93280,6,Strategy,2023-02-15,1,437.98,30
93281,10,Agree,2023-09-23,25,19.17,30
93282,7,Choose,2023-06-01,48,41.81,19
93283,9,Agree,2023-12-18,12,323.83,6
93284,10,Dinner,2023-05-24,9,213.26,30
93285,3,Skin,2023-01-03,13,205.39,5
93286,3,Seat,2023-03-18,46,386.91,30
93287,8,Clear,2023-04-19,50,227.94,18
93288,5,Strategy,2023-01-27,7,337.26,19
93289,10,Strategy,2023-07-11,7,170.77,10
93290,9,Story,2023-12-11,48,8.94,16
93291,7,Available,2023-04-07,6,272.33,24
93292,4,Dinner,2023-09-24,18,67.97,11
93293,4,Maybe,2023-01-24,13,465.2,3
93294,6,Seat,2023-06-19,5,77.95,30
93295,9,Available,2023-02-27,17,309.56,17
93296,6,Strategy,2023-09-28,4,303.83,9
93297,1,Available,2023-10-19,49,490.6,15
93298,9,Agree,2023-09-28,11,29.56,8
93299,1,Story,2023-02-17,32,362.35,23
93300,6,Agree,2023-07-10,44,77.59,17
93301,8,Seat,2023-06-29,15,131.62,8
93302,5,Story,2023-06-18,49,195.65,15
93303,5,Strategy,2023-08-01,28,94.04,26
93304,1,Agree,2023-04-02,24,129.91,14
93305,4,Clear,2023-03-12,34,135.19,21
93306,8,Clear,2023-04-04,27,83.31,13
93307,6,Choose,2023-04-23,27,344.74,24
93308,3,Story,2023-04-03,44,261.87,22
93309,2,Maybe,2023-07-30,41,37.79,8
93310,2,Agree,2023-11-19,21,250.52,10
93311,3,Skin,2023-03-17,4,221.89,13
93312,10,Maybe,2023-12-26,40,454.67,11
93313,9,Agree,2023-08-24,34,268.06,6
93314,5,Seat,2023-04-21,38,301.08,27
93315,3,Story,2023-06-17,49,376.24,28
93316,6,Strategy,2023-05-28,2,452.55,2
93317,6,Strategy,2023-12-03,28,403.77,8
93318,9,Maybe,2023-12-26,1,182.26,13
93319,5,Agree,2023-02-20,35,230.27,22
93320,6,Available,2023-06-30,1,134.72,21
93321,5,Dinner,2023-01-11,24,286.91,4
93322,9,Choose,2023-10-23,9,133.22,20
93323,4,Story,2023-08-18,38,401.1,21
93324,10,Strategy,2023-07-23,49,218.6,25
93325,9,Seat,2023-08-21,9,195.41,28
93326,2,Strategy,2023-05-17,3,9.98,30
93327,6,Maybe,2023-05-05,43,150.22,3
93328,8,Maybe,2023-10-10,15,248.2,6
93329,6,Story,2023-08-23,29,440.9,7
93330,10,Strategy,2023-10-04,46,434.26,6
93331,1,Seat,2023-09-02,24,426.76,18
93332,1,Skin,2023-12-07,43,14.21,3
93333,4,Agree,2023-04-08,44,393.84,14
93334,5,Agree,2023-06-27,37,113.4,4
93335,1,Dinner,2023-09-28,11,385.72,16
93336,8,Skin,2023-01-28,30,125.91,14
93337,8,Story,2023-06-24,24,168.25,27
93338,3,Strategy,2023-01-17,9,152.93,9
93339,3,Story,2023-10-27,38,443.55,23
93340,5,Story,2023-12-18,48,66.26,6
93341,4,Choose,2023-06-08,49,71.02,20
93342,10,Maybe,2023-01-15,20,1.17,25
93343,10,Choose,2023-04-20,48,487.69,30
93344,7,Available,2023-05-23,18,125.95,29
93345,2,Choose,2023-01-20,40,2.76,21
93346,7,Story,2023-01-03,35,89.09,14
93347,7,Maybe,2023-01-05,32,343.43,25
93348,1,Agree,2023-10-15,16,49.92,26
93349,10,Strategy,2023-07-14,36,469.41,23
93350,5,Dinner,2023-09-09,11,286.37,8
93351,4,Choose,2023-08-31,33,346.85,22
93352,9,Maybe,2023-06-14,33,363.79,13
93353,10,Clear,2023-05-14,3,161.46,3
93354,9,Story,2023-07-24,9,43.77,15
93355,4,Maybe,2023-06-09,36,134.36,15
93356,1,Agree,2023-01-26,39,405.53,16
93357,9,Available,2023-06-09,29,219.22,13
93358,2,Strategy,2023-08-09,1,227.36,9
93359,9,Clear,2023-01-28,33,106.01,5
93360,10,Choose,2023-11-10,22,15.86,17
93361,10,Choose,2023-04-15,21,476.83,27
93362,4,Skin,2023-04-07,30,415.14,24
93363,1,Skin,2023-12-16,34,142.31,17
93364,5,Available,2023-04-21,39,367.79,19
93365,5,Seat,2023-03-01,13,21.68,3
93366,4,Agree,2023-04-18,34,308.94,22
93367,3,Dinner,2023-03-25,42,99.69,14
93368,5,Available,2023-12-31,28,115.12,22
93369,5,Maybe,2023-03-07,49,95.11,13
93370,8,Maybe,2023-03-19,24,305.26,23
93371,2,Clear,2023-02-02,31,30.84,13
93372,6,Seat,2023-07-04,2,297.12,28
93373,5,Maybe,2023-08-01,27,214.52,6
93374,8,Seat,2023-12-20,21,153.24,18
93375,5,Dinner,2023-09-08,32,462.54,1
93376,3,Choose,2023-02-19,32,24.27,10
93377,7,Story,2023-03-19,40,428.37,13
93378,9,Clear,2023-06-26,21,240.87,23
93379,9,Skin,2023-10-22,48,2.32,29
93380,9,Clear,2023-03-05,13,321.3,4
93381,9,Skin,2023-08-17,36,117.57,26
93382,3,Skin,2023-01-14,30,418.2,12
93383,6,Strategy,2023-07-23,30,72.53,23
93384,9,Choose,2023-10-14,46,401.98,14
93385,5,Agree,2023-04-25,27,398.99,16
93386,1,Skin,2023-01-30,33,185.17,10
93387,1,Clear,2023-03-21,25,292.33,23
93388,7,Available,2023-07-21,9,461.96,22
93389,9,Available,2023-02-06,27,80.19,7
93390,5,Agree,2023-07-25,46,94.32,24
93391,8,Strategy,2023-01-11,41,287.01,2
93392,6,Skin,2023-02-06,27,278.58,6
93393,8,Available,2023-09-15,33,413.11,7
93394,1,Strategy,2023-06-12,42,87.37,26
93395,4,Clear,2023-05-06,2,387.57,17
93396,2,Skin,2023-07-23,31,386.59,17
93397,8,Maybe,2023-06-17,42,91.11,28
93398,2,Available,2023-01-05,4,233.88,15
93399,2,Seat,2023-02-12,1,468.04,15
93400,3,Agree,2023-05-11,3,494.82,15
93401,7,Agree,2023-09-23,16,24.34,19
93402,6,Strategy,2023-08-11,47,35.8,18
93403,4,Agree,2023-08-08,12,193.63,2
93404,7,Dinner,2023-10-01,5,337.83,16
93405,9,Available,2023-08-03,50,292.63,14
93406,9,Clear,2023-05-24,5,352.98,20
93407,8,Strategy,2023-12-24,3,275.01,20
93408,8,Story,2023-06-13,16,305.71,18
93409,3,Maybe,2023-11-02,25,417.94,9
93410,9,Story,2023-10-04,49,174.01,10
93411,2,Skin,2023-12-04,2,4.44,27
93412,6,Skin,2023-11-24,11,424.21,2
93413,10,Agree,2023-01-18,16,106.29,5
93414,2,Agree,2023-02-08,50,101.98,25
93415,3,Available,2023-08-05,45,407.57,26
93416,5,Maybe,2023-11-08,3,474.44,16
93417,3,Maybe,2023-06-15,24,212.15,12
93418,9,Clear,2023-04-04,5,55.34,19
93419,10,Available,2023-05-19,2,108.78,10
93420,4,Agree,2023-09-11,21,206.96,7
93421,7,Strategy,2023-06-17,22,187.8,30
93422,5,Strategy,2023-01-03,26,38.25,4
93423,9,Choose,2023-09-15,18,58.43,26
93424,4,Maybe,2023-01-27,38,30.97,6
93425,7,Choose,2023-06-10,16,36.82,29
93426,4,Available,2023-11-10,41,29.21,25
93427,8,Clear,2023-04-08,13,477.03,9
93428,10,Choose,2023-04-15,46,476.31,13
93429,2,Choose,2023-07-22,25,410.3,25
93430,5,Strategy,2023-09-11,12,160.79,13
93431,9,Maybe,2023-01-17,10,360.08,30
93432,8,Choose,2023-04-08,42,430.18,9
93433,6,Strategy,2023-07-11,18,326.74,5
93434,7,Maybe,2023-04-29,31,42.61,30
93435,9,Clear,2023-09-03,9,181.62,6
93436,6,Strategy,2023-07-29,28,278.61,25
93437,9,Skin,2023-05-15,32,439.03,14
93438,4,Skin,2023-07-24,40,201.02,24
93439,5,Skin,2023-05-17,49,323.74,26
93440,10,Choose,2023-04-27,17,289.65,12
93441,9,Skin,2023-10-11,11,179.54,21
93442,7,Clear,2023-04-17,8,446.05,21
93443,3,Available,2023-02-25,13,288.53,20
93444,7,Clear,2023-11-23,28,281.32,24
93445,10,Seat,2023-02-14,23,122.69,9
93446,2,Agree,2023-11-01,29,144.03,4
93447,7,Dinner,2023-07-28,20,223.21,12
93448,10,Clear,2023-11-17,19,70.39,11
93449,8,Clear,2023-07-28,21,59.31,13
93450,2,Agree,2023-08-16,34,296.87,16
93451,10,Agree,2023-01-18,42,444.35,22
93452,5,Seat,2023-06-03,27,470.5,21
93453,9,Dinner,2023-01-17,21,118.08,12
93454,4,Maybe,2023-07-17,25,40.08,8
93455,9,Choose,2023-07-11,25,296.18,2
93456,5,Dinner,2023-02-18,6,64.21,26
93457,6,Choose,2023-12-29,35,430.23,5
93458,4,Available,2023-05-26,33,498.91,7
93459,1,Choose,2023-11-07,35,185.4,15
93460,7,Story,2023-08-25,44,26.18,7
93461,9,Choose,2023-12-01,2,297.59,3
93462,8,Clear,2023-07-13,35,284.61,14
93463,4,Story,2023-10-19,44,241.4,6
93464,4,Clear,2023-12-14,1,454.35,29
93465,3,Choose,2023-07-13,33,351.15,1
93466,6,Available,2023-10-24,15,151.51,4
93467,3,Available,2023-06-03,47,81.13,28
93468,1,Choose,2023-07-14,15,397.42,21
93469,2,Maybe,2023-12-23,13,390.07,15
93470,8,Choose,2023-12-24,22,136.4,30
93471,8,Skin,2023-01-10,33,333.02,20
93472,7,Agree,2023-07-06,22,487.6,28
93473,5,Story,2023-11-08,38,300.56,16
93474,1,Clear,2023-10-03,30,466.13,2
93475,1,Skin,2023-01-01,5,38.49,29
93476,1,Skin,2023-07-08,43,297.81,27
93477,7,Strategy,2023-06-07,8,218.46,18
93478,4,Clear,2023-06-23,24,130.77,9
93479,6,Skin,2023-03-16,10,57.04,12
93480,7,Clear,2023-10-21,12,423.73,1
93481,1,Dinner,2023-06-28,16,360.39,29
93482,6,Clear,2023-08-29,23,355.89,22
93483,8,Agree,2023-06-11,33,328.58,18
93484,8,Agree,2023-10-07,27,114.01,4
93485,6,Seat,2023-10-31,8,137.62,21
93486,3,Choose,2023-04-06,32,388.83,7
93487,2,Dinner,2023-11-10,7,221.24,17
93488,3,Clear,2023-08-24,4,104.74,11
93489,1,Available,2023-05-10,28,468.92,14
93490,4,Seat,2023-01-28,19,454.59,9
93491,5,Story,2023-12-13,9,434.37,12
93492,1,Dinner,2023-03-19,2,241.81,18
93493,2,Choose,2023-01-27,7,495.72,20
93494,4,Choose,2023-12-02,18,149.62,9
93495,4,Story,2023-07-26,44,173.85,29
93496,2,Skin,2023-09-24,30,383.97,24
93497,2,Strategy,2023-02-02,24,471.4,7
93498,4,Available,2023-01-14,22,87.98,18
93499,1,Skin,2023-03-28,2,82.91,19
93500,10,Seat,2023-05-11,12,13.74,28
93501,8,Maybe,2023-04-22,29,88.49,2
93502,3,Clear,2023-09-11,50,430.02,9
93503,9,Strategy,2023-11-21,1,16.57,29
93504,5,Maybe,2023-10-28,44,486.75,16
93505,10,Dinner,2023-02-28,20,307.18,1
93506,7,Agree,2023-01-24,12,429.89,4
93507,7,Skin,2023-05-14,3,3.02,16
93508,7,Agree,2023-11-07,30,407.73,28
93509,5,Dinner,2023-06-02,22,34.26,17
93510,1,Story,2023-01-26,15,185.17,8
93511,8,Available,2023-09-17,3,335.29,4
93512,6,Maybe,2023-03-11,31,139.83,22
93513,1,Choose,2023-02-17,47,197.22,28
93514,1,Strategy,2023-09-23,26,147.28,2
93515,9,Maybe,2023-01-25,38,329.53,16
93516,6,Agree,2023-09-02,19,451.1,10
93517,7,Story,2023-11-05,5,354.1,21
93518,2,Skin,2023-08-04,44,210.74,28
93519,7,Seat,2023-12-16,5,90.94,1
