transaction_id,item_id,transaction_date,quantity,price,customer_id,item_name
90911,3,2023-02-13,38,1.27,19,Item_C
90912,10,2023-10-19,31,413.1,6,Item_J
90913,4,2023-04-18,20,231.13,30,Item_D
90914,3,2023-07-05,45,214.5,13,Item_C
90915,6,2023-01-30,6,461.61,15,Item_F
90916,5,2023-05-01,37,472.3,21,Item_E
90917,9,2023-11-14,24,481.45,1,Item_I
90918,2,2023-05-01,3,279.46,20,Item_B
90919,4,2023-06-15,30,94.28,12,Item_D
90920,5,2023-09-21,13,328.62,4,Item_E
90921,2,2023-05-30,2,186.13,20,Item_B
90922,8,2023-12-18,49,27.44,2,Item_H
90923,3,2023-08-28,4,418.55,7,Item_C
90924,8,2023-07-28,35,428.89,22,Item_H
90925,2,2023-08-19,3,374.31,11,Item_B
90926,10,2023-10-28,11,280.85,21,Item_J
90927,3,2023-04-03,7,211.95,9,Item_C
90928,9,2023-09-02,22,128.26,8,Item_I
90929,5,2023-07-10,9,8.55,25,Item_E
90930,6,2023-08-28,44,382.19,24,Item_F
90931,1,2023-02-11,19,153.31,11,Item_A
90932,8,2023-10-30,30,104.23,5,Item_H
90933,4,2023-09-26,26,22.32,21,Item_D
90934,6,2023-04-27,45,10.0,7,Item_F
90935,8,2023-05-16,34,201.68,11,Item_H
90936,8,2023-09-30,4,466.4,30,Item_H
90937,2,2023-12-15,33,467.63,27,Item_B
90938,9,2023-06-12,44,491.6,7,Item_I
90939,5,2023-03-04,13,309.67,11,Item_E
90940,8,2023-02-05,24,188.01,15,Item_H
90941,8,2023-04-09,38,104.27,17,Item_H
90942,5,2023-04-16,11,148.8,29,Item_E
90943,2,2023-08-25,46,467.75,28,Item_B
90944,4,2023-02-28,29,304.05,13,Item_D
90945,5,2023-10-15,30,62.73,14,Item_E
90946,7,2023-06-28,29,179.29,13,Item_G
90947,9,2023-08-12,48,342.28,21,Item_I
90948,3,2023-07-13,9,477.93,13,Item_C
90949,5,2023-12-11,24,330.25,21,Item_E
90950,3,2023-12-15,28,188.16,15,Item_C
90951,6,2023-03-28,14,184.36,7,Item_F
90952,1,2023-12-16,11,219.02,13,Item_A
90953,6,2023-08-07,18,489.61,25,Item_F
90954,7,2023-07-07,9,70.61,9,Item_G
90955,7,2023-11-12,4,398.45,3,Item_G
90956,4,2023-06-18,2,222.54,11,Item_D
90957,2,2023-05-04,35,396.6,26,Item_B
90958,10,2023-08-22,20,425.2,23,Item_J
90959,10,2023-08-20,44,254.06,19,Item_J
90960,9,2023-07-07,29,144.16,21,Item_I
90961,4,2023-07-26,2,123.22,1,Item_D
90962,1,2023-10-12,42,348.95,28,Item_A
90963,3,2023-10-19,18,26.77,26,Item_C
90964,4,2023-07-23,25,137.41,14,Item_D
90965,5,2023-01-08,44,409.0,24,Item_E
90966,7,2023-12-25,9,325.39,22,Item_G
90967,3,2023-12-10,17,93.87,20,Item_C
90968,9,2023-11-27,47,445.21,6,Item_I
90969,1,2023-09-24,44,267.13,24,Item_A
90970,5,2023-04-28,10,51.16,9,Item_E
90971,2,2023-06-01,26,3.49,3,Item_B
90972,2,2023-08-01,49,83.59,17,Item_B
90973,7,2023-03-20,38,257.79,18,Item_G
90974,5,2023-05-09,2,132.34,5,Item_E
90975,3,2023-07-25,1,452.08,16,Item_C
90976,1,2023-02-01,41,248.76,30,Item_A
90977,10,2023-06-12,32,86.19,27,Item_J
90978,5,2023-09-21,41,295.05,22,Item_E
90979,9,2023-04-07,40,61.44,24,Item_I
90980,1,2023-05-05,11,102.37,3,Item_A
90981,5,2023-07-25,35,148.58,23,Item_E
90982,8,2023-11-02,11,483.15,26,Item_H
90983,4,2023-02-15,45,46.32,5,Item_D
90984,2,2023-03-09,8,288.89,15,Item_B
90985,7,2023-09-23,38,241.9,28,Item_G
90986,8,2023-03-27,8,219.98,29,Item_H
90987,4,2023-06-02,5,66.29,3,Item_D
90988,1,2023-07-01,17,360.23,19,Item_A
90989,8,2023-01-02,24,167.2,21,Item_H
90990,2,2023-05-17,36,69.15,20,Item_B
90991,3,2023-06-04,44,115.79,6,Item_C
90992,7,2023-06-11,41,392.87,20,Item_G
90993,1,2023-02-15,14,70.04,29,Item_A
90994,7,2023-03-18,37,38.02,26,Item_G
90995,1,2023-12-09,9,320.88,12,Item_A
90996,4,2023-03-17,11,136.26,25,Item_D
90997,3,2023-02-15,38,100.68,1,Item_C
90998,7,2023-11-11,32,122.57,1,Item_G
90999,8,2023-04-03,47,303.87,20,Item_H
91000,9,2023-03-20,33,462.0,12,Item_I
91001,6,2023-10-04,15,200.02,24,Item_F
91002,7,2023-03-06,7,280.51,4,Item_G
91003,6,2023-05-22,22,348.09,11,Item_F
91004,7,2023-02-17,45,198.31,11,Item_G
91005,8,2023-10-25,29,19.31,25,Item_H
91006,3,2023-11-21,33,269.59,8,Item_C
91007,3,2023-03-15,12,6.73,14,Item_C
91008,1,2023-06-20,40,391.53,16,Item_A
91009,9,2023-05-25,49,311.2,28,Item_I
91010,3,2023-03-01,47,165.65,29,Item_C
91011,10,2023-04-12,26,311.22,22,Item_J
91012,8,2023-07-19,38,199.37,19,Item_H
91013,9,2023-11-21,15,398.79,28,Item_I
91014,9,2023-05-01,25,171.99,26,Item_I
91015,3,2023-02-14,32,440.31,3,Item_C
91016,4,2023-10-16,32,247.7,30,Item_D
91017,6,2023-01-04,12,210.21,16,Item_F
91018,4,2023-01-13,1,260.62,19,Item_D
91019,4,2023-11-03,39,120.75,4,Item_D
91020,1,2023-04-05,29,428.38,16,Item_A
91021,4,2023-03-17,8,436.41,25,Item_D
91022,10,2023-02-07,39,225.73,5,Item_J
91023,2,2023-07-25,10,42.27,27,Item_B
91024,7,2023-01-03,38,140.92,10,Item_G
91025,1,2023-03-06,35,337.41,6,Item_A
91026,9,2023-02-13,37,52.22,19,Item_I
91027,9,2023-12-08,37,477.44,30,Item_I
91028,8,2023-02-21,39,26.48,10,Item_H
91029,8,2023-04-06,37,152.75,24,Item_H
91030,4,2023-07-25,12,378.96,18,Item_D
91031,5,2023-07-31,36,31.38,25,Item_E
91032,1,2023-11-07,34,157.64,15,Item_A
91033,2,2023-04-13,2,441.26,16,Item_B
91034,6,2023-12-05,24,379.19,20,Item_F
91035,2,2023-05-07,4,257.2,27,Item_B
91036,8,2023-01-02,20,389.19,4,Item_H
91037,4,2023-04-27,42,140.25,26,Item_D
91038,2,2023-06-28,31,308.72,1,Item_B
91039,10,2023-10-17,47,232.4,18,Item_J
91040,2,2023-05-24,25,488.04,6,Item_B
91041,9,2023-01-31,35,201.07,15,Item_I
91042,3,2023-10-11,5,158.74,20,Item_C
91043,8,2023-03-04,16,201.66,21,Item_H
91044,1,2023-02-18,33,141.61,11,Item_A
91045,6,2023-08-28,5,192.01,5,Item_F
91046,4,2023-11-07,13,311.34,29,Item_D
91047,9,2023-07-11,47,425.98,18,Item_I
91048,9,2023-08-15,47,99.86,3,Item_I
91049,1,2023-05-28,37,409.77,26,Item_A
91050,2,2023-06-07,4,464.74,5,Item_B
91051,10,2023-01-18,17,182.51,1,Item_J
91052,10,2023-12-14,22,371.63,20,Item_J
91053,3,2023-01-06,45,375.85,22,Item_C
91054,5,2023-03-15,40,37.12,27,Item_E
91055,1,2023-05-07,1,268.8,14,Item_A
91056,5,2023-05-27,32,307.82,25,Item_E
91057,8,2023-02-21,9,247.48,15,Item_H
91058,3,2023-10-29,39,243.78,26,Item_C
91059,5,2023-04-18,23,78.73,3,Item_E
91060,5,2023-01-22,38,497.75,25,Item_E
91061,6,2023-05-23,36,292.77,10,Item_F
91062,3,2023-08-13,15,216.12,16,Item_C
91063,8,2023-01-31,10,446.52,15,Item_H
91064,10,2023-03-27,20,89.89,24,Item_J
91065,5,2023-08-27,24,204.58,12,Item_E
91066,6,2023-03-12,26,194.12,29,Item_F
91067,7,2023-04-22,2,272.7,21,Item_G
91068,2,2023-01-27,21,278.9,9,Item_B
91069,1,2023-07-04,39,127.72,19,Item_A
91070,8,2023-09-03,46,397.58,12,Item_H
91071,5,2023-04-25,5,161.43,26,Item_E
91072,1,2023-07-26,32,144.46,22,Item_A
91073,7,2023-06-09,7,493.81,26,Item_G
91074,4,2023-01-14,48,293.53,21,Item_D
91075,5,2023-09-03,49,301.12,15,Item_E
91076,5,2023-06-24,4,477.9,4,Item_E
91077,5,2023-05-18,7,168.19,23,Item_E
91078,5,2023-05-03,32,20.38,24,Item_E
91079,10,2023-03-01,9,37.2,13,Item_J
91080,7,2023-10-12,5,497.99,20,Item_G
91081,7,2023-11-01,4,16.2,20,Item_G
91082,5,2023-12-12,27,81.83,11,Item_E
91083,9,2023-08-14,8,448.99,24,Item_I
91084,8,2023-12-02,13,470.59,9,Item_H
91085,8,2023-05-12,15,499.11,28,Item_H
91086,2,2023-03-04,22,186.49,27,Item_B
91087,10,2023-04-09,31,216.56,5,Item_J
91088,1,2023-09-14,45,467.87,4,Item_A
91089,6,2023-01-20,20,104.77,26,Item_F
91090,7,2023-01-14,25,332.4,26,Item_G
91091,3,2023-02-07,43,213.85,7,Item_C
91092,1,2023-04-12,49,77.07,19,Item_A
91093,2,2023-05-29,36,405.92,27,Item_B
91094,5,2023-05-18,14,287.96,30,Item_E
91095,7,2023-08-22,45,4.85,16,Item_G
91096,6,2023-12-13,8,421.02,15,Item_F
91097,5,2023-04-01,4,150.91,29,Item_E
91098,2,2023-04-28,44,340.3,9,Item_B
91099,5,2023-12-24,29,183.51,30,Item_E
91100,10,2023-08-06,1,438.54,1,Item_J
91101,3,2023-05-17,13,79.45,24,Item_C
91102,5,2023-03-24,12,309.54,4,Item_E
91103,1,2023-05-11,40,297.56,27,Item_A
91104,10,2023-11-03,33,156.94,28,Item_J
91105,6,2023-08-04,22,165.71,13,Item_F
91106,8,2023-12-18,29,26.83,27,Item_H
91107,3,2023-03-24,49,263.35,11,Item_C
91108,5,2023-12-28,14,425.02,15,Item_E
91109,5,2023-02-16,24,261.13,21,Item_E
91110,7,2023-03-25,5,423.69,30,Item_G
91111,9,2023-11-10,17,488.03,9,Item_I
91112,1,2023-01-23,5,118.28,17,Item_A
91113,3,2023-01-19,24,80.67,26,Item_C
91114,5,2023-12-04,38,176.54,29,Item_E
91115,7,2023-08-19,15,124.68,17,Item_G
91116,2,2023-04-01,9,490.83,6,Item_B
91117,9,2023-04-08,16,144.86,17,Item_I
91118,2,2023-08-11,40,68.33,28,Item_B
91119,3,2023-07-09,26,197.01,20,Item_C
91120,4,2023-06-16,28,33.56,18,Item_D
91121,3,2023-04-16,33,264.81,19,Item_C
91122,10,2023-09-09,42,257.09,8,Item_J
91123,8,2023-01-01,35,149.94,13,Item_H
91124,4,2023-12-06,28,56.69,3,Item_D
91125,1,2023-02-22,46,108.41,23,Item_A
91126,1,2023-09-15,30,375.26,10,Item_A
91127,4,2023-06-27,43,228.03,19,Item_D
91128,2,2023-01-18,23,64.73,10,Item_B
91129,6,2023-09-26,45,335.66,27,Item_F
91130,4,2023-12-09,16,63.85,11,Item_D
91131,2,2023-04-25,37,128.31,30,Item_B
91132,5,2023-08-25,4,233.16,17,Item_E
91133,1,2023-12-30,29,213.22,24,Item_A
91134,1,2023-08-22,24,180.16,20,Item_A
91135,6,2023-12-22,1,150.9,4,Item_F
91136,6,2023-08-13,33,419.27,7,Item_F
91137,1,2023-12-27,6,8.67,13,Item_A
91138,9,2023-12-06,4,288.78,10,Item_I
91139,1,2023-03-06,20,110.47,16,Item_A
91140,6,2023-03-31,32,35.03,7,Item_F
91141,8,2023-10-28,3,246.42,1,Item_H
91142,5,2023-10-05,44,239.05,10,Item_E
91143,8,2023-09-29,17,105.38,30,Item_H
91144,1,2023-02-05,17,19.35,24,Item_A
91145,6,2023-05-05,2,285.21,5,Item_F
91146,8,2023-12-28,28,334.98,9,Item_H
91147,1,2023-08-12,13,268.41,26,Item_A
91148,7,2023-06-18,29,371.07,12,Item_G
91149,9,2023-11-10,6,118.66,21,Item_I
91150,10,2023-07-07,41,95.97,10,Item_J
91151,6,2023-12-24,39,134.99,13,Item_F
91152,9,2023-04-03,6,147.16,15,Item_I
91153,5,2023-05-04,26,446.83,24,Item_E
91154,7,2023-08-30,12,107.33,28,Item_G
91155,4,2023-04-08,14,381.23,2,Item_D
91156,5,2023-09-26,21,324.39,19,Item_E
91157,6,2023-08-10,32,157.66,14,Item_F
91158,9,2023-06-19,33,216.13,10,Item_I
91159,4,2023-12-14,2,131.71,13,Item_D
91160,5,2023-09-05,2,204.19,18,Item_E
91161,6,2023-04-08,9,422.17,21,Item_F
91162,6,2023-09-10,35,120.04,14,Item_F
91163,8,2023-12-10,3,319.87,2,Item_H
91164,7,2023-09-22,26,418.63,26,Item_G
91165,10,2023-12-03,39,241.5,7,Item_J
91166,4,2023-06-14,25,300.91,7,Item_D
91167,10,2023-02-20,3,213.15,26,Item_J
91168,6,2023-06-04,23,88.72,22,Item_F
91169,10,2023-03-06,20,295.93,13,Item_J
91170,10,2023-04-22,23,57.89,15,Item_J
91171,6,2023-10-27,21,99.95,28,Item_F
91172,6,2023-08-27,5,266.51,24,Item_F
91173,5,2023-05-15,32,24.82,12,Item_E
91174,3,2023-04-22,40,349.4,10,Item_C
91175,4,2023-07-21,34,136.21,23,Item_D
91176,7,2023-05-05,45,151.41,12,Item_G
91177,9,2023-03-27,8,21.94,18,Item_I
91178,3,2023-09-04,32,75.58,23,Item_C
91179,1,2023-01-26,23,471.17,22,Item_A
91180,6,2023-06-18,13,122.56,5,Item_F
91181,2,2023-10-18,17,445.52,9,Item_B
91182,2,2023-01-05,42,288.65,4,Item_B
91183,4,2023-06-13,43,154.27,27,Item_D
91184,1,2023-11-09,43,232.75,28,Item_A
91185,7,2023-09-14,15,88.49,17,Item_G
91186,3,2023-05-02,1,110.22,12,Item_C
91187,2,2023-10-13,29,41.48,6,Item_B
91188,3,2023-02-15,34,311.32,14,Item_C
91189,6,2023-10-09,46,447.61,26,Item_F
91190,2,2023-06-17,49,11.78,24,Item_B
91191,7,2023-01-11,29,136.55,15,Item_G
91192,2,2023-05-28,33,487.79,29,Item_B
91193,6,2023-03-07,6,169.79,5,Item_F
91194,9,2023-05-30,6,75.02,4,Item_I
91195,2,2023-02-13,10,441.72,24,Item_B
91196,9,2023-09-08,36,304.43,1,Item_I
91197,5,2023-07-06,3,343.74,27,Item_E
91198,10,2023-08-17,38,275.58,5,Item_J
91199,5,2023-03-09,1,446.95,11,Item_E
91200,3,2023-05-25,22,425.88,22,Item_C
91201,5,2023-05-05,26,14.91,17,Item_E
91202,3,2023-05-03,1,228.44,28,Item_C
91203,4,2023-06-07,38,282.75,28,Item_D
91204,4,2023-03-11,4,142.85,12,Item_D
91205,7,2023-02-14,22,32.99,16,Item_G
91206,7,2023-03-15,7,412.65,4,Item_G
91207,6,2023-06-06,46,161.45,11,Item_F
91208,2,2023-09-04,15,398.59,8,Item_B
91209,1,2023-06-05,21,337.17,29,Item_A
91210,6,2023-07-20,16,161.66,18,Item_F
91211,4,2023-06-13,34,289.87,29,Item_D
91212,4,2023-05-02,16,278.8,10,Item_D
91213,2,2023-10-01,27,466.08,13,Item_B
91214,6,2023-03-02,43,143.34,22,Item_F
91215,3,2023-02-22,9,486.71,12,Item_C
91216,3,2023-07-09,36,201.55,1,Item_C
91217,8,2023-04-04,36,39.54,23,Item_H
91218,4,2023-03-05,41,378.6,13,Item_D
91219,1,2023-05-09,16,163.7,18,Item_A
91220,5,2023-01-04,8,152.92,22,Item_E
91221,2,2023-11-17,7,182.73,9,Item_B
91222,2,2023-05-12,22,484.9,22,Item_B
91223,7,2023-06-06,5,351.5,13,Item_G
91224,2,2023-06-19,2,203.11,24,Item_B
91225,3,2023-12-08,30,216.43,7,Item_C
91226,4,2023-03-03,16,228.35,10,Item_D
91227,1,2023-10-10,32,180.99,15,Item_A
91228,6,2023-09-21,40,217.02,1,Item_F
91229,8,2023-05-04,40,450.31,27,Item_H
91230,1,2023-02-09,33,62.04,25,Item_A
91231,3,2023-01-26,25,93.06,28,Item_C
91232,9,2023-06-23,7,197.76,15,Item_I
91233,4,2023-01-27,12,152.84,28,Item_D
91234,2,2023-12-07,49,95.93,27,Item_B
91235,1,2023-03-07,45,8.0,20,Item_A
91236,4,2023-07-31,30,321.31,4,Item_D
91237,2,2023-08-24,25,206.09,14,Item_B
91238,2,2023-01-25,5,262.53,23,Item_B
91239,1,2023-04-22,19,301.5,26,Item_A
91240,3,2023-09-16,34,299.83,20,Item_C
91241,4,2023-08-27,29,138.4,8,Item_D
91242,10,2023-11-01,46,93.89,24,Item_J
91243,2,2023-01-20,16,369.88,5,Item_B
91244,10,2023-09-14,42,5.5,2,Item_J
91245,9,2023-10-15,22,163.42,25,Item_I
91246,5,2023-01-30,4,9.9,29,Item_E
91247,10,2023-09-09,32,309.99,27,Item_J
91248,9,2023-05-19,16,77.27,15,Item_I
91249,4,2023-08-14,13,344.58,21,Item_D
91250,1,2023-04-08,17,247.05,1,Item_A
91251,3,2023-10-04,12,104.78,12,Item_C
91252,10,2023-08-25,21,292.49,15,Item_J
91253,4,2023-01-12,17,408.73,19,Item_D
91254,3,2023-01-29,25,271.17,2,Item_C
91255,2,2023-01-28,28,12.42,5,Item_B
91256,5,2023-08-16,14,379.38,22,Item_E
91257,1,2023-07-20,33,17.62,23,Item_A
91258,7,2023-01-26,25,31.14,20,Item_G
91259,9,2023-07-25,38,167.08,13,Item_I
91260,9,2023-05-13,47,399.56,14,Item_I
91261,1,2023-09-22,27,42.93,24,Item_A
91262,6,2023-02-25,22,396.66,27,Item_F
91263,10,2023-08-12,38,263.78,11,Item_J
91264,9,2023-05-27,40,30.91,16,Item_I
91265,3,2023-01-10,19,69.85,26,Item_C
91266,6,2023-06-10,43,65.57,20,Item_F
91267,1,2023-06-11,24,377.63,24,Item_A
91268,4,2023-04-28,5,137.6,3,Item_D
91269,10,2023-05-09,16,412.13,8,Item_J
91270,9,2023-12-26,43,206.17,16,Item_I
91271,8,2023-08-08,48,279.85,2,Item_H
91272,10,2023-03-19,19,141.29,3,Item_J
91273,5,2023-12-18,43,227.85,27,Item_E
91274,10,2023-04-22,34,471.09,27,Item_J
91275,2,2023-09-27,7,190.25,1,Item_B
91276,6,2023-06-04,41,386.6,13,Item_F
91277,9,2023-07-14,30,59.57,4,Item_I
91278,4,2023-01-01,35,147.68,5,Item_D
91279,2,2023-11-19,22,134.64,6,Item_B
91280,4,2023-10-24,8,326.18,8,Item_D
91281,9,2023-04-09,14,237.63,14,Item_I
91282,3,2023-05-03,27,286.97,23,Item_C
91283,10,2023-12-26,37,272.3,28,Item_J
91284,10,2023-08-13,24,34.95,19,Item_J
91285,1,2023-10-19,38,229.97,18,Item_A
91286,1,2023-10-22,44,491.27,21,Item_A
91287,9,2023-11-27,40,20.6,3,Item_I
91288,4,2023-05-18,18,372.67,30,Item_D
91289,2,2023-10-20,7,115.23,18,Item_B
91290,10,2023-03-20,35,477.36,7,Item_J
91291,10,2023-06-11,43,109.41,20,Item_J
91292,6,2023-06-21,19,263.15,2,Item_F
91293,4,2023-03-17,23,97.11,14,Item_D
91294,8,2023-05-04,41,183.96,5,Item_H
91295,10,2023-11-18,48,19.23,19,Item_J
91296,4,2023-02-04,13,380.94,7,Item_D
91297,1,2023-02-23,7,102.82,21,Item_A
91298,4,2023-07-24,3,237.77,6,Item_D
91299,5,2023-10-10,15,232.15,28,Item_E
91300,10,2023-07-20,13,151.62,23,Item_J
91301,9,2023-12-21,5,457.33,29,Item_I
91302,7,2023-01-04,15,341.25,4,Item_G
91303,5,2023-01-06,49,384.58,12,Item_E
91304,2,2023-01-08,24,145.58,22,Item_B
91305,3,2023-11-07,24,257.12,2,Item_C
91306,2,2023-11-19,9,237.66,3,Item_B
91307,2,2023-06-08,10,494.99,22,Item_B
91308,5,2023-03-30,8,104.59,29,Item_E
91309,4,2023-07-13,17,420.87,10,Item_D
91310,7,2023-09-07,14,441.11,5,Item_G
91311,2,2023-09-10,26,197.61,1,Item_B
91312,9,2023-07-08,43,29.58,19,Item_I
91313,7,2023-11-17,15,324.6,2,Item_G
91314,7,2023-07-12,37,498.02,29,Item_G
91315,5,2023-07-21,16,359.93,23,Item_E
91316,9,2023-12-21,5,349.29,25,Item_I
91317,6,2023-05-03,35,401.1,27,Item_F
91318,3,2023-10-30,3,375.75,13,Item_C
91319,8,2023-10-17,34,454.19,5,Item_H
91320,5,2023-09-10,14,6.17,18,Item_E
91321,5,2023-08-03,23,159.88,3,Item_E
91322,4,2023-10-05,39,152.49,18,Item_D
91323,3,2023-12-03,29,57.15,11,Item_C
91324,4,2023-10-13,31,478.41,14,Item_D
91325,10,2023-05-14,47,333.2,22,Item_J
91326,6,2023-02-07,24,337.01,17,Item_F
91327,4,2023-03-15,46,171.13,10,Item_D
91328,3,2023-08-20,7,120.7,12,Item_C
91329,5,2023-12-12,8,66.55,15,Item_E
91330,1,2023-02-13,19,275.16,24,Item_A
91331,6,2023-03-05,41,107.93,2,Item_F
91332,1,2023-01-04,12,22.31,29,Item_A
91333,7,2023-09-05,38,267.55,30,Item_G
91334,5,2023-06-27,44,159.83,15,Item_E
91335,9,2023-05-23,37,332.5,18,Item_I
91336,5,2023-01-15,6,95.75,30,Item_E
91337,2,2023-07-30,21,413.48,23,Item_B
91338,10,2023-05-04,21,470.14,25,Item_J
91339,3,2023-04-26,16,434.05,27,Item_C
91340,6,2023-10-01,20,48.82,1,Item_F
91341,1,2023-02-07,35,179.79,28,Item_A
91342,8,2023-12-30,26,150.61,4,Item_H
91343,10,2023-07-31,18,496.3,25,Item_J
91344,6,2023-03-03,29,150.76,14,Item_F
91345,2,2023-02-12,26,190.68,1,Item_B
91346,4,2023-01-09,22,161.84,19,Item_D
91347,9,2023-04-29,38,228.89,6,Item_I
91348,10,2023-10-11,33,458.58,11,Item_J
91349,4,2023-04-23,15,196.63,12,Item_D
91350,10,2023-01-31,3,486.32,4,Item_J
91351,3,2023-09-11,2,90.72,14,Item_C
91352,6,2023-09-17,7,316.24,9,Item_F
91353,2,2023-09-12,44,490.96,8,Item_B
91354,2,2023-12-24,1,377.81,8,Item_B
91355,10,2023-06-27,7,472.77,30,Item_J
91356,2,2023-10-10,10,415.5,5,Item_B
91357,1,2023-09-22,37,73.31,13,Item_A
91358,2,2023-03-03,14,137.68,27,Item_B
91359,9,2023-09-21,15,154.7,12,Item_I
91360,2,2023-04-30,10,359.1,17,Item_B
91361,1,2023-10-26,33,258.72,25,Item_A
91362,10,2023-04-15,11,46.25,3,Item_J
91363,1,2023-05-04,34,123.85,28,Item_A
91364,5,2023-03-04,45,371.79,19,Item_E
91365,5,2023-08-09,8,402.77,2,Item_E
91366,5,2023-03-29,44,419.29,25,Item_E
91367,6,2023-02-06,24,58.79,25,Item_F
91368,2,2023-05-12,20,406.22,27,Item_B
91369,7,2023-03-22,22,31.87,1,Item_G
91370,10,2023-03-06,24,38.6,29,Item_J
91371,9,2023-11-17,4,267.53,24,Item_I
91372,5,2023-08-23,3,385.29,6,Item_E
91373,1,2023-11-14,30,159.57,27,Item_A
91374,3,2023-08-22,43,290.83,27,Item_C
91375,8,2023-04-05,20,489.06,30,Item_H
91376,6,2023-08-15,42,178.6,20,Item_F
91377,2,2023-06-27,38,65.88,23,Item_B
91378,9,2023-08-01,16,344.57,14,Item_I
91379,6,2023-11-24,46,448.83,20,Item_F
91380,7,2023-11-29,33,430.29,7,Item_G
91381,3,2023-05-13,24,380.84,19,Item_C
91382,9,2023-08-28,7,173.76,12,Item_I
91383,2,2023-08-27,12,250.52,12,Item_B
91384,1,2023-07-05,30,186.35,6,Item_A
91385,1,2023-06-11,17,36.21,10,Item_A
91386,1,2023-07-23,46,403.81,11,Item_A
91387,7,2023-02-06,31,318.54,26,Item_G
91388,10,2023-09-27,4,361.52,25,Item_J
91389,3,2023-04-21,30,137.75,24,Item_C
91390,5,2023-09-09,4,14.29,22,Item_E
91391,7,2023-03-17,41,428.38,8,Item_G
91392,10,2023-05-19,10,419.61,16,Item_J
91393,2,2023-08-15,33,119.43,9,Item_B
91394,6,2023-05-26,35,100.07,11,Item_F
91395,2,2023-07-16,46,96.95,9,Item_B
91396,10,2023-11-12,49,52.89,9,Item_J
91397,1,2023-02-20,47,373.7,20,Item_A
91398,8,2023-06-03,38,259.03,2,Item_H
91399,10,2023-04-22,25,281.39,27,Item_J
91400,3,2023-07-15,45,155.93,15,Item_C
91401,7,2023-06-26,11,217.57,22,Item_G
91402,1,2023-09-20,22,287.94,29,Item_A
91403,8,2023-11-11,11,487.18,1,Item_H
91404,4,2023-10-09,8,233.72,17,Item_D
91405,6,2023-05-14,22,464.61,19,Item_F
91406,8,2023-05-25,48,236.28,28,Item_H
91407,5,2023-08-23,41,278.31,13,Item_E
91408,6,2023-10-17,38,150.63,12,Item_F
91409,5,2023-04-30,24,352.62,26,Item_E
91410,5,2023-03-29,23,239.9,13,Item_E
91411,6,2023-11-05,10,343.76,6,Item_F
91412,4,2023-11-02,41,74.48,23,Item_D
91413,8,2023-12-05,17,410.77,1,Item_H
91414,6,2023-06-29,18,184.35,17,Item_F
91415,3,2023-12-28,25,156.21,6,Item_C
91416,1,2023-08-18,20,263.21,12,Item_A
91417,2,2023-02-03,45,96.25,23,Item_B
91418,2,2023-02-25,47,443.13,21,Item_B
91419,3,2023-10-14,36,159.86,27,Item_C
91420,7,2023-05-25,7,83.75,23,Item_G
91421,6,2023-07-02,28,212.72,8,Item_F
91422,4,2023-01-05,32,124.4,15,Item_D
91423,3,2023-02-24,38,280.84,3,Item_C
91424,8,2023-03-22,39,2.49,21,Item_H
91425,10,2023-04-09,4,476.5,19,Item_J
91426,3,2023-09-09,21,342.17,2,Item_C
91427,9,2023-02-01,27,196.98,13,Item_I
91428,5,2023-05-19,35,33.87,25,Item_E
91429,2,2023-06-30,17,489.16,16,Item_B
91430,1,2023-07-15,4,84.13,2,Item_A
91431,2,2023-09-12,19,486.11,24,Item_B
91432,7,2023-11-19,36,377.09,15,Item_G
91433,9,2023-09-08,11,330.19,9,Item_I
91434,6,2023-05-01,47,334.27,17,Item_F
91435,9,2023-11-21,19,207.42,9,Item_I
91436,2,2023-01-14,39,431.99,26,Item_B
91437,4,2023-07-02,21,194.84,24,Item_D
91438,10,2023-04-29,43,216.71,12,Item_J
91439,7,2023-11-12,4,53.19,21,Item_G
91440,10,2023-08-10,15,370.26,2,Item_J
91441,3,2023-10-16,1,190.9,14,Item_C
91442,8,2023-11-21,23,434.46,6,Item_H
91443,4,2023-01-28,17,403.06,7,Item_D
91444,6,2023-11-28,3,94.16,23,Item_F
91445,5,2023-01-06,47,325.94,9,Item_E
91446,9,2023-02-16,11,64.15,12,Item_I
91447,5,2023-02-08,17,199.38,21,Item_E
91448,8,2023-02-28,6,461.11,27,Item_H
91449,9,2023-10-13,18,385.4,19,Item_I
91450,10,2023-07-29,10,221.18,15,Item_J
91451,2,2023-12-18,2,432.05,20,Item_B
91452,1,2023-11-14,35,342.1,20,Item_A
91453,9,2023-11-18,2,143.64,7,Item_I
91454,10,2023-08-21,44,18.98,7,Item_J
91455,10,2023-04-15,25,207.96,5,Item_J
91456,1,2023-05-22,38,223.05,26,Item_A
91457,2,2023-04-06,42,226.98,28,Item_B
91458,5,2023-07-21,32,89.17,24,Item_E
91459,2,2023-01-03,14,107.28,27,Item_B
91460,3,2023-09-13,1,486.24,11,Item_C
91461,5,2023-08-24,21,91.18,8,Item_E
91462,3,2023-05-30,35,109.67,18,Item_C
91463,6,2023-03-29,38,321.35,11,Item_F
91464,2,2023-10-08,42,382.3,24,Item_B
91465,4,2023-10-31,37,214.21,12,Item_D
91466,10,2023-03-26,17,79.51,15,Item_J
91467,7,2023-06-09,18,183.2,8,Item_G
91468,3,2023-12-03,5,52.45,13,Item_C
